user_id,name,email,phone,aadhaar,age,gender,category,state,occupation,annual_income,disability,is_minority
U04761,Karthik Iyer,user4761@example.com,9152118358,5287-2096-7329,68,Male,General,Karnataka,Government Employee,473971,No,No
U04762,Suresh Nair,user4762@example.com,9514828377,3424-2628-9899,71,Female,General,Andhra Pradesh,Private Employee,168752,No,Yes
U04763,Anita Kumar,user4763@example.com,9887492511,1310-3345-8812,25,Female,SC,Telangana,Farmer,375443,Yes,No
U04764,Karthik Nair,user4764@example.com,9893873077,1245-1644-5532,38,Male,ST,Kerala,Government Employee,143156,No,Yes
U04765,Rahul Kumar,user4765@example.com,9994241515,6721-6282-8477,32,Female,OBC,Karnataka,Senior Citizen,195118,No,Yes
U04766,Anita Patel,user4766@example.com,9819823728,9626-5890-6444,33,Female,ST,Telangana,Student,499095,No,No
U04767,Arun Rao,user4767@example.com,9312856963,2730-4035-9260,72,Male,OBC,Andhra Pradesh,Farmer,284604,No,Yes
U04768,Vijay Nair,user4768@example.com,9148702248,7064-9119-6131,55,Male,SC,Telangana,Unemployed,103825,No,Yes
U04769,Suresh Patel,user4769@example.com,9532616283,2016-5885-3278,78,Male,General,Andhra Pradesh,Senior Citizen,531222,Yes,No
U04770,Anita Singh,user4770@example.com,9493994275,5225-9510-7836,52,Female,OBC,Tamil Nadu,Farmer,215803,Yes,Yes
U04771,Anita Rao,user4771@example.com,9937622814,4932-9865-1659,65,Male,General,Karnataka,Senior Citizen,416798,No,No
U04772,Anita Patel,user4772@example.com,9644659794,8841-2471-2268,45,Male,General,Maharashtra,Farmer,187976,Yes,Yes
U04773,Karthik Rao,user4773@example.com,9622970080,8973-1254-2419,30,Female,General,Andhra Pradesh,Government Employee,539606,Yes,No
U04774,Deepa Patel,user4774@example.com,9381892078,1354-7731-2827,77,Male,General,Maharashtra,Government Employee,497462,No,Yes
U04775,Lakshmi Rao,user4775@example.com,9146577194,9702-6585-5180,26,Male,ST,Andhra Pradesh,Student,438502,No,No
U04776,Suresh Patel,user4776@example.com,9812147399,4023-1780-3763,51,Male,ST,Andhra Pradesh,Senior Citizen,162003,No,No
U04777,Suresh Kumar,user4777@example.com,9967383388,3097-9331-8618,18,Male,OBC,Maharashtra,Government Employee,274092,Yes,No
U04778,Karthik Sharma,user4778@example.com,9889625307,8337-1172-1677,40,Female,General,Andhra Pradesh,Senior Citizen,101834,Yes,Yes
U04779,Karthik Rao,user4779@example.com,9739288878,6172-9281-2244,71,Female,SC,Kerala,Government Employee,215249,No,No
U04780,Lakshmi Sharma,user4780@example.com,9713395608,1610-7691-1869,79,Male,SC,Tamil Nadu,Private Employee,485679,Yes,Yes
U04781,Rahul Nair,user4781@example.com,9617202003,1237-1687-7582,42,Male,General,Telangana,Private Employee,175702,No,No
U04782,Suresh Nair,user4782@example.com,9122689157,5763-5507-7447,45,Male,OBC,Kerala,Student,399604,Yes,Yes
U04783,Suresh Sharma,user4783@example.com,9127235247,4463-3230-8308,20,Male,General,Kerala,Senior Citizen,265048,Yes,No
U04784,Karthik Sharma,user4784@example.com,9453636034,8458-8760-6825,62,Female,SC,Kerala,Senior Citizen,402626,Yes,Yes
U04785,Rahul Singh,user4785@example.com,9990581520,3710-8028-1830,18,Female,General,Karnataka,Student,499079,Yes,Yes
U04786,Suresh Patel,user4786@example.com,9120425520,7113-9774-8918,20,Female,SC,Andhra Pradesh,Unemployed,283630,Yes,No
U04787,Ravi Sharma,user4787@example.com,9619417898,8571-6498-2940,67,Male,General,Andhra Pradesh,Government Employee,526954,Yes,No
U04788,Deepa Sharma,user4788@example.com,9934094349,2868-3332-6901,38,Female,ST,Karnataka,Government Employee,324327,No,No
U04789,Arun Iyer,user4789@example.com,9256249914,4826-7480-4480,37,Male,OBC,Telangana,Senior Citizen,517198,Yes,Yes
U04790,Rahul Iyer,user4790@example.com,9512241102,9419-6613-6970,36,Male,OBC,Tamil Nadu,Senior Citizen,302157,No,No
U04791,Priya Sharma,user4791@example.com,9523659252,7402-7800-6678,67,Female,OBC,Tamil Nadu,Private Employee,545467,Yes,No
U04792,Ravi Rao,user4792@example.com,9508381808,9341-7625-7140,20,Male,ST,Maharashtra,Private Employee,253550,No,Yes
U04793,Deepa Rao,user4793@example.com,9596018950,5404-3169-8525,22,Male,General,Andhra Pradesh,Student,285928,Yes,Yes
U04794,Karthik Sharma,user4794@example.com,9912462158,8848-9297-2512,39,Male,ST,Kerala,Farmer,259003,Yes,No
U04795,Suresh Rao,user4795@example.com,9863108109,4812-7536-6413,42,Female,OBC,Karnataka,Unemployed,204627,No,No
U04796,Deepa Das,user4796@example.com,9693131454,9592-1660-1597,54,Female,ST,Telangana,Student,112918,No,No
U04797,Karthik Das,user4797@example.com,9784443126,5206-5059-4329,24,Female,General,Maharashtra,Unemployed,184526,Yes,No
U04798,Vijay Das,user4798@example.com,9522562006,5239-7989-5037,36,Female,General,Kerala,Unemployed,352183,No,Yes
U04799,Lakshmi Singh,user4799@example.com,9765865576,3274-2548-1043,69,Male,OBC,Andhra Pradesh,Senior Citizen,196143,No,No
U04800,Anita Rao,user4800@example.com,9985213789,7090-2019-1072,21,Male,ST,Kerala,Unemployed,347003,No,No
U04801,Karthik Kumar,user4801@example.com,9540139110,8516-3062-4653,21,Female,OBC,Kerala,Private Employee,579679,Yes,Yes
U04802,Lakshmi Iyer,user4802@example.com,9531002787,4625-5344-5061,60,Female,OBC,Tamil Nadu,Senior Citizen,188147,No,Yes
U04803,Lakshmi Patel,user4803@example.com,9477247608,4015-4215-7509,19,Female,SC,Maharashtra,Student,283597,No,Yes
U04804,Arun Das,user4804@example.com,9648040642,9421-3013-5224,74,Male,SC,Tamil Nadu,Senior Citizen,425082,No,No
U04805,Priya Iyer,user4805@example.com,9797755545,7230-9110-1017,72,Female,SC,Andhra Pradesh,Government Employee,457334,No,Yes
U04806,Anita Kumar,user4806@example.com,9647461865,3608-5492-2050,27,Male,ST,Maharashtra,Government Employee,105973,No,No
U04807,Ravi Das,user4807@example.com,9193577058,5446-9410-8251,77,Female,OBC,Telangana,Government Employee,598449,Yes,Yes
U04808,Lakshmi Nair,user4808@example.com,9911447396,5766-8374-7559,28,Female,General,Maharashtra,Senior Citizen,222766,Yes,Yes
U04809,Deepa Rao,user4809@example.com,9303152344,2182-1874-6433,37,Female,OBC,Karnataka,Unemployed,532067,Yes,No
U04810,Karthik Singh,user4810@example.com,9686322156,1595-9040-4681,56,Female,General,Tamil Nadu,Student,443085,Yes,Yes
U04811,Arun Sharma,user4811@example.com,9931422432,6866-8075-4038,64,Male,SC,Tamil Nadu,Government Employee,350956,Yes,Yes
U04812,Arun Nair,user4812@example.com,9830768435,9150-9281-2939,45,Male,ST,Telangana,Unemployed,259905,No,No
U04813,Anita Iyer,user4813@example.com,9982220807,4737-3626-5515,71,Male,SC,Telangana,Farmer,237828,Yes,No
U04814,Arun Sharma,user4814@example.com,9664522607,8738-1520-5208,63,Female,General,Kerala,Unemployed,272043,No,No
U04815,Rahul Rao,user4815@example.com,9104818314,1248-9470-4792,80,Male,General,Telangana,Private Employee,535028,No,Yes
U04816,Arun Nair,user4816@example.com,9557985792,6127-6616-7269,48,Male,SC,Kerala,Farmer,564939,Yes,No
U04817,Suresh Das,user4817@example.com,9289168248,8044-1314-7829,51,Male,SC,Andhra Pradesh,Student,287490,Yes,No
U04818,Deepa Iyer,user4818@example.com,9482054070,5887-2285-6650,75,Male,OBC,Kerala,Government Employee,127107,Yes,No
U04819,Arun Iyer,user4819@example.com,9573130601,4705-1099-3961,46,Male,SC,Karnataka,Senior Citizen,437820,No,No
U04820,Anita Das,user4820@example.com,9732618261,2553-4245-3845,59,Female,ST,Maharashtra,Student,312649,Yes,Yes
U04821,Rahul Rao,user4821@example.com,9836806206,8295-9430-6495,27,Male,General,Maharashtra,Student,459400,No,No
U04822,Anita Kumar,user4822@example.com,9139731531,6254-2361-7610,31,Male,OBC,Telangana,Government Employee,231158,No,No
U04823,Anita Sharma,user4823@example.com,9864119195,2485-2829-5037,37,Female,General,Telangana,Government Employee,553491,Yes,No
U04824,Rahul Singh,user4824@example.com,9190714079,9848-2560-7997,33,Female,General,Karnataka,Farmer,123915,No,Yes
U04825,Arun Singh,user4825@example.com,9994803902,5052-5471-2947,45,Female,ST,Kerala,Unemployed,400138,Yes,No
U04826,Deepa Singh,user4826@example.com,9888625229,8665-1754-2813,39,Male,General,Andhra Pradesh,Student,289938,No,Yes
U04827,Anita Sharma,user4827@example.com,9598779325,5119-4248-6579,22,Male,General,Tamil Nadu,Farmer,553254,Yes,Yes
U04828,Priya Das,user4828@example.com,9324803430,3911-4036-3874,76,Male,SC,Kerala,Senior Citizen,491592,No,Yes
U04829,Priya Sharma,user4829@example.com,9117106330,6565-8800-8816,46,Female,SC,Tamil Nadu,Senior Citizen,372266,Yes,Yes
U04830,Arun Sharma,user4830@example.com,9922058184,2837-6644-3889,38,Male,OBC,Andhra Pradesh,Student,477794,No,Yes
U04831,Vijay Nair,user4831@example.com,9963840574,8253-1587-2339,68,Male,OBC,Karnataka,Senior Citizen,326786,No,Yes
U04832,Priya Kumar,user4832@example.com,9394627789,6354-7140-1055,60,Male,SC,Karnataka,Private Employee,577582,No,Yes
U04833,Rahul Singh,user4833@example.com,9703243601,1170-3982-3900,71,Male,SC,Maharashtra,Private Employee,276435,No,Yes
U04834,Arun Patel,user4834@example.com,9982953820,3811-7738-2253,46,Male,General,Andhra Pradesh,Private Employee,278716,No,Yes
U04835,Vijay Rao,user4835@example.com,9607792979,2337-1428-5494,28,Female,General,Andhra Pradesh,Government Employee,204356,Yes,Yes
U04836,Lakshmi Nair,user4836@example.com,9802577372,9412-9677-6139,50,Male,OBC,Andhra Pradesh,Private Employee,469582,Yes,No
U04837,Anita Sharma,user4837@example.com,9789141719,9341-1809-5539,72,Female,SC,Karnataka,Unemployed,208292,No,No
U04838,Karthik Kumar,user4838@example.com,9109183178,8081-3076-4695,28,Female,OBC,Tamil Nadu,Farmer,53176,Yes,Yes
U04839,Deepa Sharma,user4839@example.com,9692878193,6270-6007-8073,37,Male,General,Tamil Nadu,Unemployed,138298,No,Yes
U04840,Arun Das,user4840@example.com,9289128312,7121-2178-7449,48,Male,OBC,Tamil Nadu,Private Employee,305096,Yes,No
U04841,Vijay Singh,user4841@example.com,9962077852,3083-3004-2834,68,Male,General,Andhra Pradesh,Unemployed,162686,No,Yes
U04842,Suresh Kumar,user4842@example.com,9884381886,7646-8959-9272,23,Female,SC,Kerala,Government Employee,109865,No,No
U04843,Rahul Das,user4843@example.com,9613099108,4417-7957-2401,70,Male,ST,Telangana,Unemployed,120918,No,No
U04844,Deepa Nair,user4844@example.com,9452264290,8978-2431-3656,66,Male,OBC,Maharashtra,Farmer,301956,No,Yes
U04845,Karthik Rao,user4845@example.com,9579618156,4211-5301-1838,36,Female,General,Andhra Pradesh,Unemployed,152312,Yes,Yes
U04846,Karthik Das,user4846@example.com,9349735397,5889-2314-3622,52,Male,SC,Karnataka,Farmer,214770,Yes,No
U04847,Karthik Rao,user4847@example.com,9259587767,7194-1483-5144,66,Female,SC,Maharashtra,Student,461336,No,No
U04848,Rahul Singh,user4848@example.com,9145534206,4301-1836-6966,59,Female,ST,Karnataka,Government Employee,67507,No,Yes
U04849,Arun Patel,user4849@example.com,9607216771,4517-1441-5048,36,Female,General,Telangana,Senior Citizen,404343,No,Yes
U04850,Arun Singh,user4850@example.com,9580490025,5557-8312-7770,39,Female,ST,Tamil Nadu,Senior Citizen,361133,Yes,No
U04851,Anita Singh,user4851@example.com,9320366993,5553-6210-2984,77,Male,General,Maharashtra,Private Employee,241997,Yes,Yes
U04852,Rahul Nair,user4852@example.com,9549634761,4640-9304-1233,30,Male,SC,Tamil Nadu,Senior Citizen,121961,Yes,No
U04853,Karthik Nair,user4853@example.com,9449778453,3344-6861-2855,62,Male,General,Andhra Pradesh,Government Employee,557179,Yes,Yes
U04854,Karthik Rao,user4854@example.com,9924756142,7317-3951-6295,68,Female,SC,Maharashtra,Unemployed,317183,No,No
U04855,Ravi Patel,user4855@example.com,9469728311,8261-6937-4836,74,Male,SC,Karnataka,Farmer,58315,Yes,No
U04856,Vijay Patel,user4856@example.com,9685598549,4931-3108-7027,27,Male,SC,Karnataka,Government Employee,131559,No,Yes
U04857,Anita Singh,user4857@example.com,9493490575,7151-4737-2089,53,Male,General,Andhra Pradesh,Student,67877,Yes,Yes
U04858,Arun Sharma,user4858@example.com,9237713274,4661-8312-5265,68,Male,General,Andhra Pradesh,Student,580263,Yes,Yes
U04859,Deepa Das,user4859@example.com,9666307211,3442-5541-1353,50,Male,ST,Maharashtra,Senior Citizen,78027,No,Yes
U04860,Lakshmi Nair,user4860@example.com,9221408494,4650-6001-4395,33,Female,SC,Maharashtra,Private Employee,545762,No,Yes
U04861,Lakshmi Kumar,user4861@example.com,9576119663,1618-7550-1453,34,Female,General,Telangana,Student,506847,No,Yes
U04862,Lakshmi Sharma,user4862@example.com,9887980165,1632-5803-3681,48,Male,General,Kerala,Unemployed,184605,Yes,Yes
U04863,Deepa Patel,user4863@example.com,9377353624,5998-6814-5135,56,Female,SC,Karnataka,Senior Citizen,473428,No,No
U04864,Lakshmi Nair,user4864@example.com,9819395054,6312-6685-4941,30,Female,SC,Tamil Nadu,Unemployed,383772,No,No
U04865,Karthik Patel,user4865@example.com,9163722564,9207-3790-5392,43,Male,OBC,Maharashtra,Senior Citizen,409346,Yes,Yes
U04866,Suresh Patel,user4866@example.com,9353767719,8893-7829-4819,46,Male,ST,Maharashtra,Student,488637,Yes,Yes
U04867,Ravi Patel,user4867@example.com,9673175780,4477-2865-8588,57,Female,SC,Telangana,Senior Citizen,235933,No,No
U04868,Ravi Singh,user4868@example.com,9111042246,2919-9746-8497,43,Female,ST,Tamil Nadu,Government Employee,402335,Yes,Yes
U04869,Rahul Kumar,user4869@example.com,9787665505,7072-9208-8861,33,Male,General,Telangana,Farmer,103169,No,No
U04870,Deepa Singh,user4870@example.com,9212749807,2640-5781-4496,23,Female,SC,Karnataka,Senior Citizen,450097,Yes,Yes
U04871,Arun Iyer,user4871@example.com,9291079645,8198-4572-7338,60,Female,OBC,Tamil Nadu,Student,99983,No,Yes
U04872,Priya Iyer,user4872@example.com,9622469820,8958-6227-9375,67,Female,OBC,Andhra Pradesh,Government Employee,294806,No,Yes
U04873,Arun Nair,user4873@example.com,9206796507,5024-1707-1106,27,Male,SC,Andhra Pradesh,Unemployed,170339,No,No
U04874,Vijay Nair,user4874@example.com,9371223055,4834-7848-9228,67,Female,OBC,Karnataka,Government Employee,517760,No,No
U04875,Anita Patel,user4875@example.com,9850632965,3525-5901-7259,68,Male,ST,Kerala,Government Employee,156201,Yes,No
U04876,Rahul Singh,user4876@example.com,9238888313,4025-9290-2672,63,Male,OBC,Kerala,Unemployed,86880,Yes,Yes
U04877,Arun Rao,user4877@example.com,9804149538,3731-5985-1694,76,Female,SC,Maharashtra,Government Employee,147613,Yes,Yes
U04878,Priya Das,user4878@example.com,9718370164,9797-5271-6938,71,Male,OBC,Tamil Nadu,Unemployed,295527,Yes,Yes
U04879,Rahul Singh,user4879@example.com,9201671181,2272-7762-1390,50,Male,General,Telangana,Farmer,282790,Yes,Yes
U04880,Ravi Nair,user4880@example.com,9271025299,5537-4975-4227,34,Female,SC,Kerala,Government Employee,520178,No,No
U04881,Anita Rao,user4881@example.com,9728656376,1030-9201-3991,45,Male,OBC,Karnataka,Private Employee,484600,Yes,No
U04882,Rahul Patel,user4882@example.com,9348174327,2321-7941-9133,50,Male,ST,Andhra Pradesh,Unemployed,318813,Yes,Yes
U04883,Suresh Das,user4883@example.com,9398377850,7570-5966-4795,56,Male,General,Karnataka,Unemployed,104077,Yes,Yes
U04884,Arun Rao,user4884@example.com,9287065517,3014-8229-4781,53,Female,OBC,Telangana,Unemployed,319759,No,Yes
U04885,Deepa Das,user4885@example.com,9307001763,6492-9199-7927,30,Female,General,Andhra Pradesh,Student,425924,No,No
U04886,Suresh Kumar,user4886@example.com,9574442143,9058-9096-4293,23,Female,General,Telangana,Senior Citizen,419577,No,Yes
U04887,Lakshmi Das,user4887@example.com,9513051664,2113-6518-2763,42,Female,SC,Karnataka,Government Employee,358158,No,Yes
U04888,Priya Iyer,user4888@example.com,9988937649,5572-3103-8133,78,Female,OBC,Kerala,Student,165703,No,Yes
U04889,Suresh Das,user4889@example.com,9829642742,2130-1289-8176,75,Male,ST,Maharashtra,Government Employee,589601,No,No
U04890,Suresh Sharma,user4890@example.com,9187108332,3998-5523-3497,52,Male,SC,Karnataka,Farmer,255129,Yes,Yes
U04891,Anita Sharma,user4891@example.com,9834848965,3421-4075-9196,52,Male,OBC,Karnataka,Private Employee,486221,Yes,Yes
U04892,Karthik Rao,user4892@example.com,9307666285,5366-9333-2502,62,Male,SC,Telangana,Private Employee,345672,Yes,No
U04893,Deepa Sharma,user4893@example.com,9604149415,1719-9425-3532,31,Male,ST,Tamil Nadu,Government Employee,366406,No,Yes
U04894,Rahul Nair,user4894@example.com,9574635287,3106-5520-9036,75,Female,ST,Maharashtra,Senior Citizen,524972,No,No
U04895,Priya Sharma,user4895@example.com,9579568657,5623-3271-5642,63,Female,OBC,Tamil Nadu,Farmer,285568,No,No
U04896,Priya Patel,user4896@example.com,9689860715,9474-3830-7595,49,Male,General,Karnataka,Unemployed,196621,No,Yes
U04897,Deepa Das,user4897@example.com,9342626074,4558-8065-2514,28,Female,General,Telangana,Private Employee,201243,No,Yes
U04898,Deepa Iyer,user4898@example.com,9302197180,1245-9765-9772,20,Female,ST,Karnataka,Private Employee,575253,No,No
U04899,Rahul Kumar,user4899@example.com,9204215591,4523-1824-4702,51,Male,ST,Tamil Nadu,Unemployed,573937,Yes,Yes
U04900,Priya Sharma,user4900@example.com,9517971449,8299-6011-2243,73,Male,OBC,Kerala,Senior Citizen,91624,No,Yes
U04901,Rahul Iyer,user4901@example.com,9162832456,2843-3469-1015,47,Male,ST,Kerala,Senior Citizen,400591,No,Yes
U04902,Vijay Patel,user4902@example.com,9610369898,5912-3839-2589,58,Male,General,Maharashtra,Unemployed,356045,Yes,Yes
U04903,Vijay Patel,user4903@example.com,9215823854,5360-6535-3466,80,Female,ST,Maharashtra,Farmer,431225,Yes,Yes
U04904,Ravi Sharma,user4904@example.com,9410952354,4196-1371-6761,55,Female,OBC,Tamil Nadu,Unemployed,85691,Yes,Yes
U04905,Vijay Patel,user4905@example.com,9999538242,1729-2019-6471,33,Male,OBC,Andhra Pradesh,Government Employee,56734,No,No
U04906,Anita Das,user4906@example.com,9324730454,8744-3101-2510,49,Female,OBC,Tamil Nadu,Senior Citizen,308912,Yes,Yes
U04907,Karthik Nair,user4907@example.com,9542592910,6872-1647-7318,61,Female,OBC,Telangana,Farmer,416783,Yes,No
U04908,Karthik Nair,user4908@example.com,9986273164,7982-1590-1967,42,Male,General,Maharashtra,Student,473746,Yes,Yes
U04909,Karthik Rao,user4909@example.com,9796267786,8408-1137-6337,35,Female,SC,Karnataka,Unemployed,342556,No,No
U04910,Karthik Rao,user4910@example.com,9338260633,4079-5957-8225,39,Female,General,Andhra Pradesh,Farmer,241793,No,No
U04911,Deepa Das,user4911@example.com,9698597546,7572-7901-3356,35,Male,OBC,Maharashtra,Senior Citizen,95076,No,No
U04912,Karthik Singh,user4912@example.com,9831229824,7815-4111-4915,35,Female,SC,Andhra Pradesh,Unemployed,318722,No,No
U04913,Priya Patel,user4913@example.com,9735722868,8360-7823-7646,23,Female,ST,Tamil Nadu,Student,258794,No,No
U04914,Anita Sharma,user4914@example.com,9908024276,4017-5402-6782,66,Female,General,Kerala,Private Employee,402020,No,No
U04915,Deepa Kumar,user4915@example.com,9883557488,5778-5993-1349,22,Male,OBC,Kerala,Government Employee,459872,No,Yes
U04916,Priya Nair,user4916@example.com,9756643953,4249-4773-8384,44,Female,OBC,Andhra Pradesh,Senior Citizen,286686,No,Yes
U04917,Deepa Nair,user4917@example.com,9714862733,3690-6784-9769,33,Female,OBC,Telangana,Senior Citizen,171293,No,No
U04918,Lakshmi Sharma,user4918@example.com,9635736125,7297-5016-1029,78,Male,SC,Andhra Pradesh,Unemployed,58066,No,No
U04919,Priya Sharma,user4919@example.com,9518600979,6550-7766-2067,20,Male,SC,Karnataka,Senior Citizen,205851,Yes,No
U04920,Karthik Sharma,user4920@example.com,9204010973,3962-1725-3350,51,Female,ST,Tamil Nadu,Student,182013,No,No
U04921,Rahul Das,user4921@example.com,9702209884,6416-6257-1717,64,Female,SC,Tamil Nadu,Unemployed,328156,No,No
U04922,Lakshmi Iyer,user4922@example.com,9841882727,5433-3399-5489,34,Female,SC,Andhra Pradesh,Farmer,216333,Yes,Yes
U04923,Priya Das,user4923@example.com,9812961220,5248-9444-6134,30,Female,ST,Karnataka,Farmer,153874,No,No
U04924,Priya Sharma,user4924@example.com,9767560926,2551-4259-9761,48,Female,OBC,Maharashtra,Senior Citizen,340612,Yes,Yes
U04925,Arun Nair,user4925@example.com,9753428940,8360-8428-2789,54,Female,OBC,Telangana,Student,428613,No,No
U04926,Anita Das,user4926@example.com,9894995903,9161-3206-3488,49,Female,General,Karnataka,Private Employee,435683,No,Yes
